"GBAC","country","host","collection_date","serotype","Topotype","color"
"ON868519/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D5D561"
"ON868520/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D4D460"
"ON868521/VNM/pig/2018/O","VNM","pig",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D2D258"
"ON868522/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D5D560"
"ON868523/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D5D561"
"ON868524/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D1D156"
"ON868525/VNM/water-buffalo/2018/O","VNM","water-buffalo",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D2D259"
"ON868526/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CFCF53"
"ON868527/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D1D158"
"ON868528/VNM/pig/2018/O","VNM","pig",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D2D25A"
"ON868529/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D4D45F"
"ON868530/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D6D665"
"ON868531/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D6D664"
"ON868532/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D7D767"
"ON868533/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D8D867"
"ON868534/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D7D766"
"ON868535/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D7D766"
"ON868536/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D6D662"
"ON868537/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D7D766"
"ON868538/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CFCF53"
"ON868539/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CFCF52"
"ON868540/VNM/water-buffalo/2018/O","VNM","water-buffalo",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CECE4F"
"ON868541/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CDCD4C"
"ON868542/VNM/pig/2018/O","VNM","pig",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D4D45E"
"ON868543/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CECE50"
"ON868544/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CCCC4B"
"ON868545/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D5D562"
"ON868546/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D6D664"
"ON868547/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D1D157"
"ON868548/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CDCD4D"
"ON868549/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CCCC4B"
"ON868550/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CECE50"
"ON868551/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D0D055"
"ON868552/VNM/pig/2019/O","VNM","pig",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D2D25B"
"ON868555/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D0D055"
"ON868556/VNM/cow/2019/O","VNM","cow",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CBCB49"
"ON868557/VNM/water-buffalo/2018/O","VNM","water-buffalo",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CDCD4F"
"ON868558/VNM/cow/2019/O","VNM","cow",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CDCD4E"
"ON868559/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CDCD4D"
"ON868560/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CCCC4C"
"ON868561/VNM/cow/2019/O","VNM","cow",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CBCB49"
"ON868562/VNM/cow/2019/O","VNM","cow",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CDCD4E"
"ON868563/VNM/water-buffalo/2018/O","VNM","water-buffalo",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CFCF52"
"ON868564/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D5D561"
"ON868565/VNM/cow/2019/O","VNM","cow",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D3D35D"
"ON868566/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D4D45F"
"ON868567/VNM/water-buffalo/2018/O","VNM","water-buffalo",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D0D053"
"ON868568/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D2D259"
"ON868569/VNM/water-buffalo/2018/O","VNM","water-buffalo",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CFCF51"
"ON868570/VNM/Unknown/2019/O","VNM","Unknown",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D3D35D"
"ON868571/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D4D45E"
"ON868572/VNM/cow/2019/O","VNM","cow",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CCCC4A"
"ON868573/VNM/Unknown/2019/O","VNM","Unknown",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D3D35C"
"ON868574/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D1D158"
"ON868575/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D1D157"
"ON868576/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CCCC4A"
"ON868577/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D6D663"
"ON868578/VNM/cow/2019/O","VNM","cow",2019,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CBCB4A"
"ON868579/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C6C63D"
"ON868580/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C6C63C"
"ON868581/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C6C63C"
"ON868582/VNM/cow/2018/O","VNM","cow",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C6C63B"
"ON868583/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C5C53B"
"ON868584/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C9C945"
"ON868585/VNM/Unknown/2018/O","VNM","Unknown",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C9C944"
"ON868586/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#C9C944"
"ON868587/VNM/cow/2017/O","VNM","cow",2017,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CBCB48"
"ON868588/VNM/water-buffalo/2018/O","VNM","water-buffalo",2018,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#CBCB48"
"ON868589/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9791B9"
"ON868590/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9C97BE"
"ON868591/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A6A1C7"
"ON868592/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#928DB5"
"ON868593/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9F9AC1"
"ON868594/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9691B9"
"ON868595/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9690B8"
"ON868596/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9792BA"
"ON868597/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A6A1C6"
"ON868598/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#938DB6"
"ON868599/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9C96BE"
"ON868600/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#918BB4"
"ON868601/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9B96BD"
"ON868602/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#958FB7"
"ON868603/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9F99C0"
"ON868604/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9B96BD"
"ON868605/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#948FB7"
"ON868606/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A5A0C6"
"ON868607/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#938EB6"
"ON868608/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#928CB5"
"ON868609/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A19BC2"
"ON868610/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A09BC2"
"ON868611/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9D98BF"
"ON868612/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9F9AC1"
"ON868613/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#918CB5"
"ON868614/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A49EC5"
"ON868615/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9E99C0"
"ON868616/VNM/pig/2018/O","VNM","pig",2018,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A49FC5"
"ON868617/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9994BB"
"ON868618/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A39EC4"
"ON868619/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#A19CC2"
"ON868620/VNM/pig/2019/O","VNM","pig",2019,"O","III-NORTHWEST-ZIMBABWE-NWZ","#9A95BC"
"ON868622/VNM/pig/2017/O","VNM","pig",2017,"O","CATHAY","#72BFB3"
"ON868623/VNM/pig/2017/O","VNM","pig",2017,"O","CATHAY","#7FCABE"
"OP585403/IDN/cattle/2022/O","IDN","cattle",2022,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#B4B411"
"OP751924/IDN/cattle/2022/O","IDN","cattle",2022,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#B4B410"
"OP957418/BGD/cattle/2021/O","BGD","cattle",2021,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78E"
"OQ211349/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC2"
"OQ211350/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B8"
"OQ211351/Unknown/goat/2007/O","Unknown","goat",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B7"
"OQ211352/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B7"
"OQ211353/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AD"
"OQ211354/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AC"
"OQ211355/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABC"
"OQ211356/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FFFFC8"
"OQ211357/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC7"
"OQ211358/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC6"
"OQ211359/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC6"
"OQ211360/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC7"
"OQ211361/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC0"
"OQ211362/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC5"
"OQ211363/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F3F3AC"
"OQ211364/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F5F5B1"
"OQ211365/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F5F5B0"
"OQ211366/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBF"
"OQ211367/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBC0"
"OQ211369/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B6"
"OQ211370/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABD"
"OQ211371/Unknown/goat/2007/O","Unknown","goat",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC3"
"OQ211372/Unknown/goat/2007/O","Unknown","goat",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC4"
"OQ211373/Unknown/goat/2007/O","Unknown","goat",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC3"
"OQ211374/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F5F5B0"
"OQ211375/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBF"
"OQ211376/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AD"
"OQ211377/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC4"
"OQ211378/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F6F6B1"
"OQ211380/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AE"
"OQ211381/Unknown/gazelle/2007/O","Unknown","gazelle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABB"
"OQ211382/Unknown/gazelle/2007/O","Unknown","gazelle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBE"
"OQ211383/Unknown/gazelle/2007/O","Unknown","gazelle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9B9"
"OQ211384/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC3"
"OQ211385/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B5"
"OQ211386/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9BA"
"OQ211387/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC5"
"OQ211388/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC1"
"OQ211389/Unknown/goat/2006/O","Unknown","goat",2006,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B5"
"OQ211390/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B8"
"OQ211391/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABD"
"OQ211392/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABC"
"OQ211393/Unknown/goat/2007/O","Unknown","goat",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F6F6B4"
"OQ211394/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F6F6B3"
"OQ211396/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F5F5AF"
"OQ211397/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC2"
"OQ211398/Unknown/gazelle/2007/O","Unknown","gazelle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9BB"
"OQ211399/Unknown/gazelle/2007/O","Unknown","gazelle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B9"
"OQ211400/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F6F6B3"
"OQ211401/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F6F6B2"
"OQ211402/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F6F6B2"
"OQ211403/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B4"
"OQ211404/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AF"
"OQ211405/Unknown/cattle/2007/O","Unknown","cattle",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AE"
"OQ211406/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC1"
"OQ211407/Unknown/sheep/2007/O","Unknown","sheep",2007,"O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBE"
"OQ427394/ARG/cow/1993/O","ARG","cow",1993,"O","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#BF8116"
"OQ457184/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#F28A76"
"OQ457185/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#EF826B"
"OQ457186/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#F18670"
"OQ457188/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#F69382"
"OQ457189/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#F89788"
"OQ457191/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#F99B8E"
"OQ457192/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#FB9F94"
"OQ457193/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#FFA8A0"
"OQ457194/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#F48E7C"
"OQ457195/NER/cattle/2020/O","NER","cattle",2020,"O","EAST-AFRICA-3-EA-3","#FDA39A"
