Position in AH012985/KOR/Unknown/2000/O, Recombination breakpoint number (100nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
6493,0,4,0,3,0
6495,0,4,0,3,0
6497,0,4,0,3,0
6499,0,4,0,3,0
6501,0,4,0,3,0
6503,0,4,0,3,0
6505,0,4,0,3,0
6507,0,4,0,3,0
6509,0,4,0,3,0
6511,0,4,0,3,0
6513,0,4,0,3,0
6515,0,4,0,3,0
6517,0,4,0,3,0
6519,0,4,0,3,0
6521,0,4,0,3,0
6523,0,4,0,3,0
6525,0,4,0,3,0
6527,0,4,0,3,0
6529,0,4,0,3,0
6531,0,4,0,3,0
6533,0,4,0,3,0
6535,0,4,0,3,0
6537,0,4,0,3,0
6539,0,4,0,3,0
6541,0,4,0,3,0
6543,0,4,0,3,0
6545,0,4,0,3,0
6547,0,4,0,3,0
6549,0,4,0,3,0
6551,0,4,0,3,0
6553,0,4,0,3,0
6555,0,4,0,3,0
6557,0,4,0,3,0
6559,0,4,0,3,0
6561,0,4,0,3,0
6563,0,4,0,3,0
6565,0,4,0,3,0
6567,0,4,0,3,0
6569,0,4,0,3,0
6571,0,4,0,3,0
6573,0,4,0,3,0
6575,0,4,0,3,0
6577,0,4,0,3,0
6579,0,4,0,3,0
6581,0,4,0,3,0
6583,0,4,0,3,0
6585,0,4,0,3,0
6587,0,4,0,3,0
6589,0,4,0,3,0
6591,0,4,0,3,0
6593,0,4,0,3,0
6595,0,4,0,3,0
6597,0,4,0,3,0
6599,0,4,0,3,0
6601,0,4,0,3,0
6603,0,4,0,3,0
6605,0,4,0,3,0
6607,0,4,0,3,0
6609,0,4,0,3,0
6611,0,4,0,3,0
6613,0,4,0,3,0
6615,0,4,0,3,0
6617,0,4,0,3,0
6619,0,4,0,3,0
6621,0,4,0,3,0
6623,0,4,0,3,0
6625,0,4,0,3,0
6627,0,4,0,3,0
6629,0,4,0,3,0
6631,0,4,0,3,0
6633,0,4,0,3,0
6635,0,4,0,3,0
6637,0,5,0,3,0
6639,0,5,0,3,0
6641,0,5,0,3,0
6643,0,4,0,3,0
6645,0,4,0,3,0
6647,0,4,0,3,0
6649,0,4,0,3,0
6651,0,4,0,3,0
6653,0,4,0,3,0
6655,0,4,0,3,0
6657,0,4,0,3,0
6659,0,4,0,3,0
6661,0,4,0,3,0
6663,0,4,0,3,0
6665,0,4,0,3,0
6667,0,4,0,3,0
6669,0,4,0,3,0
6671,0,4,0,3,0
6673,0,4,0,3,0
6675,0,4,0,3,0
6677,1,4,0,3,0
6679,2,4,0,3,0
6681,2,4,0,3,0
6683,2,4,0,3,0
6685,2,4,0,3,0
6687,2,4,0,3,0
6689,2,4,0,3,0
6691,2,4,0,3,0
6693,2,3,0,3,0
6695,2,3,0,3,0
6697,2,3,0,3,0
6699,2,3,0,3,0
6701,2,3,0,3,0
6703,2,3,0,3,0
6705,2,3,0,2,0
6707,2,3,0,3,0
6709,2,3,0,2,0
6711,2,3,0,2,0
6713,2,3,0,2,0
6715,2,3,0,2,0
6717,2,3,0,2,0
6719,2,3,0,2,0
6721,2,3,0,2,0
6723,2,3,0,2,0
6725,2,3,0,2,0
6727,3,3,0,2,0
6729,3,3,0,2,0
6731,3,3,0,2,0
6733,3,3,0,2,0
6735,3,3,0,2,0
6737,3,3,0,2,0
6739,3,3,0,2,0
6741,3,3,0,2,0
6743,3,3,0,2,0
6745,3,3,0,2,0
6747,3,3,0,2,0
6749,3,3,0,2,0
6751,3,3,0,2,0
6753,3,3,0,2,0
6755,3,3,0,2,0
6757,3,3,0,2,0
6759,3,3,0,2,0
6761,3,3,0,2,0
6763,3,3,0,2,0
6765,3,3,0,2,0
6767,3,3,0,2,0
6769,3,3,0,2,0
6771,3,3,0,2,0
6773,3,3,0,2,0
6775,3,2,0,2,0
6777,2,2,0,2,0
6779,1,2,0,2,0
6781,1,2,0,2,0
6783,1,2,0,2,0
6785,1,2,0,2,0
6787,1,2,0,2,0
6789,1,2,0,2,0
6791,1,2,0,2,0
6793,1,2,0,2,0
6795,1,2,0,2,0
6797,1,2,0,2,0
6799,1,2,0,2,0
6801,1,2,0,2,0
6803,1,2,0,2,0
6805,1,2,0,2,0
6807,1,2,0,1,0
6809,1,2,0,1,0
6811,1,2,0,1,0
6813,1,2,0,1,0
6815,1,2,0,1,0
6817,1,2,0,1,0
6819,1,2,0,1,0
6821,1,2,0,1,0
6823,1,2,0,1,0
6825,1,2,0,1,0
6827,0,2,0,1,0
6829,0,2,0,1,0
6831,0,2,0,1,0
6833,0,2,0,1,0
6835,0,2,0,1,0
6837,0,2,0,1,0
6839,0,2,0,1,0
6841,0,2,0,1,0
6843,0,2,0,1,0
6845,0,2,0,1,0
6847,0,2,0,1,0
6849,0,2,0,1,0
6851,0,2,0,1,0
6853,0,2,0,1,0
6855,0,2,0,1,0
6857,0,2,0,1,0
6859,0,2,0,1,0
6861,0,2,0,1,0
6863,0,2,0,1,0
6865,0,2,0,1,0
6867,0,2,0,1,0
6869,0,2,0,1,0
6871,0,2,0,1,0
6873,0,2,0,1,0
6875,0,2,0,1,0
6877,0,2,0,1,0
6879,0,2,0,1,0
6881,0,2,0,1,0
6883,0,2,0,1,0
6885,0,2,0,1,0
6887,0,2,0,1,0
6889,0,2,0,1,0
6891,0,2,0,1,0
6893,0,2,0,1,0
6895,0,2,0,1,0
6897,0,1,0,1,0
6899,0,1,0,1,0
6901,0,1,0,1,0
6903,0,1,0,1,0
6905,0,1,0,1,0
6907,0,1,0,1,0
6909,0,1,0,1,0
6911,0,1,0,1,0
6913,0,1,0,1,0
6915,0,1,0,1,0
6917,0,1,0,1,0
6919,0,1,0,1,0
6921,0,1,0,1,0
6923,0,1,0,1,0
6925,0,1,0,1,0
6927,0,1,0,1,0
6929,0,1,0,1,0
6931,0,1,0,1,0
6933,0,1,0,1,0
6935,0,1,0,1,0
6937,0,1,0,1,0
6939,0,1,0,1,0
6941,0,1,0,1,0
6943,0,1,0,1,0
6945,0,1,0,1,0
6947,0,1,0,0,0
6949,0,1,0,0,0
6951,0,1,0,0,0
6953,0,1,0,0,0
6955,0,1,0,0,0
6957,0,1,0,0,0
6959,0,1,0,0,0
6961,0,1,0,0,0
6963,0,1,0,0,0
6965,0,0,0,0,0
6967,0,0,0,0,0
6969,0,0,0,0,0
6971,0,0,0,0,0
6973,0,0,0,0,0
6975,0,0,0,0,0
6977,0,0,0,0,0
6979,0,0,0,0,0
6981,0,0,0,0,0
6983,0,0,0,0,0
6985,0,0,0,0,0
6987,0,0,0,0,0
6989,0,0,0,0,0
6991,0,0,0,0,0
6993,0,0,0,0,0
6995,0,0,0,0,0
6997,0,0,0,0,0
6999,0,0,0,0,0
