Position in AH012985/KOR/Unknown/2000/O, Recombination breakpoint number (200nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
6493,1,8,0,6,0
6495,1,8,0,6,0
6497,1,8,0,6,0
6499,1,8,0,6,0
6501,1,8,0,6,0
6503,1,8,0,6,0
6505,1,8,0,6,0
6507,1,8,0,6,0
6509,1,7,0,6,0
6511,1,7,0,6,0
6513,1,8,0,6,0
6515,1,7,0,6,0
6517,1,7,0,6,0
6519,1,7,0,5,0
6521,1,7,0,5,0
6523,1,7,0,5,0
6525,1,7,0,6,0
6527,1,7,0,6,0
6529,1,7,0,6,0
6531,1,7,0,6,0
6533,1,7,0,6,0
6535,1,7,0,6,0
6537,0,7,0,6,0
6539,0,7,0,5,0
6541,0,7,0,5,0
6543,0,7,0,5,0
6545,0,7,0,5,0
6547,0,7,0,5,0
6549,0,7,0,5,0
6551,0,7,0,5,0
6553,0,7,0,5,0
6555,0,7,0,5,0
6557,0,7,0,5,0
6559,0,7,0,5,0
6561,0,7,0,5,0
6563,0,7,0,5,0
6565,1,7,0,5,0
6567,1,7,0,5,0
6569,1,7,0,5,0
6571,1,7,0,5,0
6573,1,7,0,5,0
6575,1,7,0,5,0
6577,1,7,0,5,0
6579,1,7,0,5,0
6581,1,7,0,5,0
6583,1,7,0,5,0
6585,1,7,0,5,0
6587,2,7,0,5,0
6589,2,7,0,5,0
6591,2,7,0,5,0
6593,2,7,0,5,0
6595,2,7,0,5,0
6597,2,7,0,5,0
6599,2,7,0,5,0
6601,2,7,0,5,0
6603,2,7,0,5,0
6605,2,7,0,5,0
6607,3,7,0,5,0
6609,3,7,0,5,0
6611,3,7,0,5,0
6613,3,7,0,5,0
6615,3,6,0,5,0
6617,3,6,0,5,0
6619,3,6,0,5,0
6621,3,6,0,5,0
6623,3,6,0,5,0
6625,3,6,0,5,0
6627,3,7,0,5,0
6629,3,6,0,5,0
6631,3,6,0,5,0
6633,3,7,0,5,0
6635,3,7,0,5,0
6637,3,7,0,5,0
6639,3,7,0,5,0
6641,3,7,0,5,0
6643,3,6,0,5,0
6645,4,6,0,5,0
6647,4,6,0,5,0
6649,4,6,0,5,0
6651,4,6,0,5,0
6653,4,7,0,5,0
6655,4,7,0,5,0
6657,4,7,0,5,0
6659,4,7,0,5,0
6661,4,7,0,5,0
6663,4,7,0,5,0
6665,4,7,0,5,0
6667,4,7,0,5,0
6669,4,7,0,5,0
6671,4,7,0,5,0
6673,4,7,0,5,0
6675,4,7,0,5,0
6677,4,7,0,5,0
6679,4,7,0,5,0
6681,4,7,0,5,0
6683,4,7,0,5,0
6685,4,7,0,5,0
6687,4,7,0,5,0
6689,4,6,0,5,0
6691,4,6,0,5,0
6693,4,6,0,5,0
6695,4,6,0,5,0
6697,4,6,0,5,0
6699,4,6,0,5,0
6701,4,6,0,5,0
6703,4,6,0,5,0
6705,4,6,0,5,0
6707,4,6,0,5,0
6709,4,6,0,5,0
6711,4,6,0,5,0
6713,4,6,0,5,0
6715,4,6,0,5,0
6717,4,6,0,5,0
6719,4,6,0,5,0
6721,4,6,0,5,0
6723,5,6,0,5,0
6725,5,6,0,5,0
6727,5,6,0,5,0
6729,5,6,0,5,0
6731,5,6,0,5,0
6733,5,6,0,5,0
6735,5,6,0,5,0
6737,5,6,0,5,0
6739,5,6,0,5,0
6741,5,6,0,5,0
6743,5,6,0,4,0
6745,5,6,0,4,0
6747,5,6,0,4,0
6749,5,6,0,4,0
6751,5,6,0,4,0
6753,5,6,0,4,0
6755,5,6,0,4,0
6757,5,6,0,4,0
6759,5,6,0,4,0
6761,5,5,0,4,0
6763,5,5,0,4,0
6765,4,6,0,4,0
6767,4,5,0,4,0
6769,4,5,0,4,0
6771,4,5,0,4,0
6773,4,5,0,4,0
6775,4,5,0,4,0
6777,4,5,0,4,0
6779,4,5,0,4,0
6781,4,5,0,4,0
6783,4,5,0,4,0
6785,4,5,0,4,0
6787,3,5,0,4,0
6789,3,5,0,4,0
6791,3,5,0,4,0
6793,3,5,0,4,0
6795,3,5,0,4,0
6797,3,5,0,4,0
6799,3,5,0,4,0
6801,3,5,0,4,0
6803,3,5,0,4,0
6805,3,5,0,4,0
6807,2,5,0,4,0
6809,2,5,0,4,0
6811,2,5,0,4,0
6813,2,5,0,4,0
6815,2,5,0,4,0
6817,2,5,0,4,0
6819,2,5,0,4,0
6821,2,5,0,4,0
6823,2,5,0,4,0
6825,2,5,0,4,0
6827,2,5,0,4,0
6829,2,5,0,4,0
6831,2,5,0,4,0
6833,2,5,0,4,0
6835,2,5,0,4,0
6837,2,5,0,4,0
6839,2,5,0,4,0
6841,2,5,0,4,0
6843,2,5,0,4,0
6845,2,5,0,4,0
6847,1,5,0,4,0
6849,1,5,0,4,0
6851,1,5,0,4,0
6853,1,5,0,4,0
6855,1,5,0,4,0
6857,1,5,0,4,0
6859,1,5,0,4,0
6861,1,5,0,3,0
6863,1,5,0,3,0
6865,1,5,0,3,0
6867,1,4,0,3,0
6869,1,4,0,3,0
6871,1,4,0,3,0
6873,1,4,0,3,0
6875,1,4,0,3,0
6877,1,4,0,3,0
6879,1,4,0,3,0
6881,1,4,0,3,0
6883,1,4,0,3,0
6885,1,4,0,3,0
6887,1,4,0,3,0
6889,1,4,0,3,0
6891,1,4,0,3,0
6893,1,4,0,3,0
6895,1,4,0,3,0
6897,1,4,0,3,0
6899,1,4,0,3,0
6901,1,4,0,3,0
6903,1,4,0,3,0
6905,1,4,0,3,0
6907,1,4,0,3,0
6909,1,4,0,3,0
6911,1,4,0,3,0
6913,1,4,0,3,0
6915,1,4,0,3,0
6917,1,4,0,3,0
6919,1,4,0,3,0
6921,1,4,0,3,0
6923,0,4,0,3,0
6925,0,4,0,3,0
6927,1,4,0,3,0
6929,1,4,0,3,0
6931,1,4,0,3,0
6933,1,4,0,3,0
6935,1,4,0,3,0
6937,1,4,0,3,0
6939,1,4,0,3,0
6941,1,4,0,3,0
6943,1,4,0,3,0
6945,1,3,0,3,0
6947,1,3,0,3,0
6949,1,3,0,3,0
6951,1,3,0,2,0
6953,1,3,0,2,0
6955,1,3,0,2,0
6957,1,3,0,2,0
6959,1,3,0,2,0
6961,1,3,0,2,0
6963,1,3,0,2,0
6965,1,3,0,2,0
6967,1,3,0,2,0
6969,1,3,0,2,0
6971,1,3,0,2,0
6973,1,3,0,2,0
6975,1,3,0,2,0
6977,1,3,0,2,0
6979,1,3,0,2,0
6981,1,3,0,2,0
6983,1,3,0,2,0
6985,1,3,0,2,0
6987,1,3,0,2,0
6989,1,3,0,2,0
6991,1,3,0,2,0
6993,1,3,0,2,0
6995,1,3,0,2,0
6997,1,3,0,2,0
6999,1,3,0,2,0
